Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross margin percentage,Gross income,Rating
759-65-1478,A,Kyiv,Normal,Male,Beauty,72.03,3,10.8045,226.8945,2023-01-29,23:00,Credit card,216.09,4.761905,10.8045,5.0
744-95-2427,C,Odesa,Normal,Male,Beauty,18.33,8,7.332,153.97199999999998,2023-01-30,00:00,Credit card,146.64,4.761905,7.332,8.2
806-68-2936,A,Odesa,Member,Male,Clothing,28.62,1,1.431,30.051000000000002,2023-01-30,01:00,Credit card,28.62,4.761905,1.431,6.8
433-54-7148,A,Lviv,Member,Male,Beauty,55.45,4,11.090000000000002,232.89000000000001,2023-01-30,02:00,Cash,221.8,4.761905,11.090000000000002,7.4
852-75-7315,C,Odesa,Normal,Female,Beauty,13.01,7,4.5535,95.62349999999999,2023-01-30,03:00,Credit card,91.07,4.761905,4.5535,4.1
163-50-9022,C,Lviv,Normal,Female,Home & Lifestyle,16.81,9,7.5645,158.8545,2023-01-30,04:00,Credit card,151.29,4.761905,7.5645,8.6
803-79-3686,A,Lviv,Member,Male,Home & Lifestyle,10.51,5,2.6275,55.177499999999995,2023-01-30,05:00,Credit card,52.55,4.761905,2.6275,9.8
155-32-7813,C,Lviv,Normal,Male,Electronics,28.31,1,1.4155,29.7255,2023-01-30,06:00,Ewallet,28.31,4.761905,1.4155,7.6
529-34-5759,C,Odesa,Member,Male,Home & Lifestyle,84.06,9,37.827,794.367,2023-01-30,07:00,Ewallet,756.54,4.761905,37.827,7.3
328-91-7742,A,Lviv,Member,Female,Home & Lifestyle,88.73,8,35.492000000000004,745.332,2023-01-30,08:00,Credit card,709.84,4.761905,35.492000000000004,8.8
721-68-5114,C,Odesa,Member,Female,Clothing,18.92,3,2.8380000000000005,59.598000000000006,2023-01-30,09:00,Cash,56.760000000000005,4.761905,2.8380000000000005,4.4
947-77-4323,A,Kyiv,Member,Female,Home & Lifestyle,71.67,5,17.9175,376.26750000000004,2023-01-30,10:00,Ewallet,358.35,4.761905,17.9175,6.1
592-27-5674,C,Odesa,Normal,Female,Home & Lifestyle,79.73,3,11.9595,251.1495,2023-01-30,11:00,Credit card,239.19,4.761905,11.9595,5.7
810-71-4447,C,Kyiv,Member,Female,Food & Beverages,49.49,3,7.423500000000001,155.8935,2023-01-30,12:00,Cash,148.47,4.761905,7.423500000000001,6.9
484-18-6237,B,Kyiv,Normal,Male,Home & Lifestyle,75.02,3,11.253,236.313,2023-01-30,13:00,Ewallet,225.06,4.761905,11.253,5.9
916-23-5858,A,Kyiv,Normal,Male,Food & Beverages,98.72,10,49.36000000000001,1036.56,2023-01-30,14:00,Credit card,987.2,4.761905,49.36000000000001,4.1
192-29-1095,B,Kyiv,Normal,Male,Clothing,59.28,2,5.928000000000001,124.488,2023-01-30,15:00,Cash,118.56,4.761905,5.928000000000001,7.3
458-25-5924,C,Odesa,Normal,Female,Home & Lifestyle,50.38,9,22.671000000000003,476.091,2023-01-30,16:00,Credit card,453.42,4.761905,22.671000000000003,8.8
367-96-2435,A,Lviv,Normal,Female,Sports,29.51,1,1.4755000000000003,30.985500000000002,2023-01-30,17:00,Ewallet,29.51,4.761905,1.4755000000000003,7.2
305-67-6966,B,Lviv,Normal,Male,Food & Beverages,38.58,9,17.361,364.58099999999996,2023-01-30,18:00,Credit card,347.21999999999997,4.761905,17.361,7.4
767-68-7824,A,Kyiv,Member,Female,Electronics,76.66,9,34.497,724.4369999999999,2023-01-30,19:00,Cash,689.9399999999999,4.761905,34.497,8.4
480-87-9372,A,Odesa,Normal,Male,Beauty,14.45,7,5.0575,106.2075,2023-01-30,20:00,Ewallet,101.14999999999999,4.761905,5.0575,9.0
117-29-7025,B,Lviv,Member,Male,Beauty,50.07,10,25.035,525.735,2023-01-30,21:00,Credit card,500.7,4.761905,25.035,8.5
922-86-3602,B,Odesa,Normal,Female,Food & Beverages,76.56,9,34.452,723.492,2023-01-30,22:00,Credit card,689.04,4.761905,34.452,5.4
943-83-9652,A,Odesa,Normal,Female,Food & Beverages,46.8,5,11.700000000000001,245.7,2023-01-30,23:00,Cash,234.0,4.761905,11.700000000000001,6.1
287-32-3922,B,Odesa,Member,Male,Beauty,75.23,3,11.284500000000001,236.9745,2023-01-31,00:00,Credit card,225.69,4.761905,11.284500000000001,9.9
779-40-1828,C,Kyiv,Normal,Female,Sports,22.59,6,6.777,142.31699999999998,2023-01-31,01:00,Credit card,135.54,4.761905,6.777,4.6
529-49-5800,B,Kyiv,Member,Female,Beauty,94.5,6,28.35,595.35,2023-01-31,02:00,Cash,567.0,4.761905,28.35,7.2
446-76-1343,B,Lviv,Member,Female,Electronics,68.92,4,13.784,289.464,2023-01-31,03:00,Ewallet,275.68,4.761905,13.784,8.6
983-97-4063,B,Kyiv,Normal,Female,Beauty,73.49,1,3.6745,77.16449999999999,2023-01-31,04:00,Credit card,73.49,4.761905,3.6745,4.6
448-46-5685,B,Odesa,Member,Male,Sports,48.79,5,12.1975,256.1475,2023-01-31,05:00,Ewallet,243.95,4.761905,12.1975,5.0
132-99-2638,A,Kyiv,Member,Female,Food & Beverages,38.19,10,19.095,400.995,2023-01-31,06:00,Credit card,381.9,4.761905,19.095,8.3
432-19-1397,B,Lviv,Member,Male,Food & Beverages,54.97,3,8.2455,173.1555,2023-01-31,07:00,Credit card,164.91,4.761905,8.2455,9.1
248-31-4990,B,Lviv,Normal,Female,Beauty,41.58,6,12.474,261.954,2023-01-31,08:00,Credit card,249.48,4.761905,12.474,6.8
350-73-2910,C,Lviv,Member,Male,Food & Beverages,20.4,3,3.06,64.25999999999999,2023-01-31,09:00,Credit card,61.199999999999996,4.761905,3.06,7.3
604-74-6101,C,Odesa,Normal,Female,Clothing,68.77,4,13.754,288.834,2023-01-31,10:00,Credit card,275.08,4.761905,13.754,6.3
159-82-3765,B,Odesa,Normal,Female,Clothing,57.98,7,20.293,426.15299999999996,2023-01-31,11:00,Ewallet,405.85999999999996,4.761905,20.293,9.1
598-65-4771,A,Lviv,Member,Male,Food & Beverages,25.62,1,1.2810000000000001,26.901,2023-01-31,12:00,Credit card,25.62,4.761905,1.2810000000000001,9.0
837-13-4053,C,Odesa,Normal,Male,Electronics,42.27,10,21.135000000000005,443.83500000000004,2023-01-31,13:00,Ewallet,422.70000000000005,4.761905,21.135000000000005,4.5
318-46-5999,B,Lviv,Member,Male,Clothing,47.19,7,16.5165,346.8465,2023-01-31,14:00,Ewallet,330.33,4.761905,16.5165,6.4
114-28-7583,C,Kyiv,Normal,Female,Home & Lifestyle,33.92,7,11.872,249.312,2023-01-31,15:00,Cash,237.44,4.761905,11.872,5.2
143-16-1249,C,Lviv,Normal,Male,Beauty,79.16,7,27.706000000000003,581.826,2023-01-31,16:00,Credit card,554.12,4.761905,27.706000000000003,7.4
601-25-5406,C,Lviv,Member,Male,Sports,65.13,6,19.539,410.31899999999996,2023-01-31,17:00,Cash,390.78,4.761905,19.539,9.2
813-79-9474,A,Kyiv,Member,Male,Food & Beverages,31.97,6,9.591,201.411,2023-01-31,18:00,Ewallet,191.82,4.761905,9.591,9.3
817-30-4304,B,Odesa,Member,Female,Sports,51.95,2,5.195,109.095,2023-01-31,19:00,Ewallet,103.9,4.761905,5.195,9.2
214-87-7743,C,Lviv,Member,Male,Beauty,82.28,8,32.912,691.152,2023-01-31,20:00,Cash,658.24,4.761905,32.912,6.4
962-10-9906,B,Lviv,Normal,Female,Food & Beverages,84.48,8,33.792,709.6320000000001,2023-01-31,21:00,Ewallet,675.84,4.761905,33.792,6.9
548-86-3893,B,Odesa,Member,Female,Clothing,49.59,6,14.877000000000002,312.41700000000003,2023-01-31,22:00,Cash,297.54,4.761905,14.877000000000002,4.4
924-31-7988,A,Lviv,Normal,Male,Sports,66.49,2,6.649,139.629,2023-01-31,23:00,Ewallet,132.98,4.761905,6.649,8.2
653-62-6276,A,Odesa,Normal,Male,Electronics,39.02,6,11.706000000000001,245.826,2023-02-01,00:00,Cash,234.12,4.761905,11.706000000000001,8.6
223-53-3424,B,Odesa,Normal,Female,Clothing,35.47,5,8.8675,186.2175,2023-02-01,01:00,Cash,177.35,4.761905,8.8675,7.1
179-49-7241,C,Kyiv,Member,Female,Home & Lifestyle,22.9,8,9.16,192.35999999999999,2023-02-01,02:00,Ewallet,183.2,4.761905,9.16,9.3
867-75-3042,B,Odesa,Normal,Female,Clothing,12.68,2,1.268,26.628,2023-02-01,03:00,Credit card,25.36,4.761905,1.268,6.8
424-15-6617,A,Kyiv,Member,Male,Beauty,77.71,4,15.542,326.38199999999995,2023-02-01,04:00,Cash,310.84,4.761905,15.542,4.6
490-93-1893,A,Kyiv,Normal,Male,Clothing,94.41,4,18.882,396.522,2023-02-01,05:00,Ewallet,377.64,4.761905,18.882,8.4
320-98-8777,C,Kyiv,Normal,Female,Sports,93.06,7,32.571000000000005,683.9910000000001,2023-02-01,06:00,Credit card,651.4200000000001,4.761905,32.571000000000005,9.4
621-32-2134,A,Kyiv,Normal,Female,Beauty,21.5,10,10.75,225.75,2023-02-01,07:00,Ewallet,215.0,4.761905,10.75,7.0
959-90-9429,A,Kyiv,Normal,Male,Home & Lifestyle,89.22,1,4.461,93.681,2023-02-01,08:00,Cash,89.22,4.761905,4.461,7.0
594-91-3642,A,Lviv,Member,Female,Home & Lifestyle,93.45,4,18.69,392.49,2023-02-01,09:00,Credit card,373.8,4.761905,18.69,7.4
531-67-4412,B,Lviv,Member,Female,Clothing,76.51,4,15.302000000000001,321.34200000000004,2023-02-01,10:00,Ewallet,306.04,4.761905,15.302000000000001,9.0
958-20-3037,B,Kyiv,Member,Male,Beauty,58.72,4,11.744,246.624,2023-02-01,11:00,Credit card,234.88,4.761905,11.744,5.8
972-72-2473,A,Kyiv,Member,Female,Electronics,25.52,4,5.104,107.184,2023-02-01,12:00,Cash,102.08,4.761905,5.104,4.4
585-37-6462,C,Kyiv,Member,Female,Clothing,53.44,7,18.704,392.784,2023-02-01,13:00,Credit card,374.08,4.761905,18.704,4.5
547-76-2678,A,Odesa,Normal,Female,Sports,80.56,2,8.056000000000001,169.17600000000002,2023-02-01,14:00,Ewallet,161.12,4.761905,8.056000000000001,8.0
182-56-9304,A,Kyiv,Normal,Female,Sports,88.49,9,39.8205,836.2305,2023-02-01,15:00,Ewallet,796.41,4.761905,39.8205,6.4
736-97-7813,C,Odesa,Normal,Male,Electronics,30.43,7,10.650500000000001,223.66049999999998,2023-02-01,16:00,Ewallet,213.01,4.761905,10.650500000000001,5.5
695-82-5561,B,Lviv,Normal,Female,Electronics,35.23,9,15.8535,332.9235,2023-02-01,17:00,Cash,317.07,4.761905,15.8535,6.6
858-21-7761,C,Kyiv,Normal,Male,Clothing,55.09,5,13.772500000000003,289.2225,2023-02-01,18:00,Cash,275.45000000000005,4.761905,13.772500000000003,9.9
626-36-5320,A,Lviv,Normal,Male,Beauty,22.59,8,9.036,189.756,2023-02-01,19:00,Credit card,180.72,4.761905,9.036,8.6
139-17-7915,B,Odesa,Member,Male,Electronics,98.63,5,24.6575,517.8075,2023-02-01,20:00,Ewallet,493.15,4.761905,24.6575,9.0
801-77-6943,A,Lviv,Member,Female,Electronics,58.13,2,5.813000000000001,122.07300000000001,2023-02-01,21:00,Ewallet,116.26,4.761905,5.813000000000001,4.3
793-89-8053,B,Odesa,Member,Female,Home & Lifestyle,10.47,8,4.188000000000001,87.94800000000001,2023-02-01,22:00,Ewallet,83.76,4.761905,4.188000000000001,6.6
468-88-5260,A,Kyiv,Member,Female,Food & Beverages,14.98,7,5.243,110.103,2023-02-01,23:00,Credit card,104.86,4.761905,5.243,4.6
312-95-3762,C,Lviv,Member,Female,Sports,86.28,8,34.512,724.752,2023-02-02,00:00,Cash,690.24,4.761905,34.512,8.1
560-62-1244,C,Lviv,Normal,Female,Beauty,47.95,3,7.192500000000002,151.04250000000002,2023-02-02,01:00,Cash,143.85000000000002,4.761905,7.192500000000002,7.6
942-21-4787,C,Odesa,Member,Male,Clothing,29.93,5,7.482500000000001,157.1325,2023-02-02,02:00,Ewallet,149.65,4.761905,7.482500000000001,6.2
346-90-9487,C,Lviv,Normal,Female,Food & Beverages,65.23,7,22.8305,479.44050000000004,2023-02-02,03:00,Cash,456.61,4.761905,22.8305,6.9
190-49-9871,A,Lviv,Normal,Female,Home & Lifestyle,22.07,8,8.828000000000001,185.388,2023-02-02,04:00,Cash,176.56,4.761905,8.828000000000001,4.3
606-35-1973,C,Odesa,Member,Male,Clothing,39.39,10,19.695,413.59499999999997,2023-02-02,05:00,Credit card,393.9,4.761905,19.695,5.2
790-10-5282,C,Kyiv,Normal,Female,Beauty,30.04,7,10.514000000000001,220.794,2023-02-02,06:00,Credit card,210.28,4.761905,10.514000000000001,9.7
538-19-9761,B,Kyiv,Normal,Male,Electronics,26.89,1,1.3445,28.2345,2023-02-02,07:00,Credit card,26.89,4.761905,1.3445,8.7
879-47-9880,C,Kyiv,Member,Female,Beauty,12.92,3,1.938,40.698,2023-02-02,08:00,Ewallet,38.76,4.761905,1.938,6.0
348-58-8285,C,Lviv,Normal,Female,Sports,24.0,8,9.600000000000001,201.6,2023-02-02,09:00,Ewallet,192.0,4.761905,9.600000000000001,4.6
915-21-4435,B,Lviv,Normal,Female,Food & Beverages,14.08,7,4.928000000000001,103.488,2023-02-02,10:00,Cash,98.56,4.761905,4.928000000000001,4.1
199-33-4427,B,Lviv,Member,Female,Food & Beverages,37.74,5,9.435,198.13500000000002,2023-02-02,11:00,Ewallet,188.70000000000002,4.761905,9.435,5.7
641-47-4745,A,Odesa,Member,Female,Sports,94.82,1,4.741,99.56099999999999,2023-02-02,12:00,Ewallet,94.82,4.761905,4.741,9.5
480-19-2681,B,Kyiv,Member,Female,Beauty,92.7,7,32.445,681.345,2023-02-02,13:00,Cash,648.9,4.761905,32.445,4.6
250-89-1430,A,Kyiv,Normal,Female,Beauty,68.43,6,20.529000000000003,431.10900000000004,2023-02-02,14:00,Credit card,410.58000000000004,4.761905,20.529000000000003,4.9
899-32-8490,B,Odesa,Member,Female,Electronics,35.14,2,3.5140000000000002,73.794,2023-02-02,15:00,Cash,70.28,4.761905,3.5140000000000002,4.9
306-62-9035,B,Kyiv,Member,Female,Beauty,67.73,2,6.773000000000001,142.233,2023-02-02,16:00,Ewallet,135.46,4.761905,6.773000000000001,5.7
171-92-9267,C,Odesa,Normal,Male,Food & Beverages,90.78,1,4.539000000000001,95.319,2023-02-02,17:00,Credit card,90.78,4.761905,4.539000000000001,9.7
897-55-1974,C,Lviv,Normal,Female,Electronics,87.23,1,4.3615,91.59150000000001,2023-02-02,18:00,Ewallet,87.23,4.761905,4.3615,8.3
954-81-9646,A,Kyiv,Member,Male,Home & Lifestyle,27.02,7,9.456999999999999,198.59699999999998,2023-02-02,19:00,Credit card,189.14,4.761905,9.456999999999999,6.8
532-86-3087,A,Lviv,Member,Female,Electronics,12.99,3,1.9485000000000001,40.9185,2023-02-02,20:00,Credit card,38.97,4.761905,1.9485000000000001,8.0
362-33-6406,A,Odesa,Normal,Female,Home & Lifestyle,18.95,9,8.5275,179.0775,2023-02-02,21:00,Cash,170.54999999999998,4.761905,8.5275,6.8
267-35-1206,C,Kyiv,Member,Male,Home & Lifestyle,58.09,9,26.140500000000003,548.9505,2023-02-02,22:00,Cash,522.8100000000001,4.761905,26.140500000000003,4.6
313-36-2774,C,Odesa,Normal,Male,Food & Beverages,11.25,10,5.625,118.125,2023-02-02,23:00,Ewallet,112.5,4.761905,5.625,5.0
876-81-4469,C,Lviv,Normal,Male,Clothing,82.98,5,20.745000000000005,435.64500000000004,2023-02-03,00:00,Cash,414.90000000000003,4.761905,20.745000000000005,9.3
494-58-4531,A,Lviv,Normal,Male,Electronics,87.93,10,43.965,923.2650000000001,2023-02-03,01:00,Credit card,879.3000000000001,4.761905,43.965,5.8
939-87-1148,C,Odesa,Member,Male,Clothing,69.77,1,3.4885,73.2585,2023-02-03,02:00,Cash,69.77,4.761905,3.4885,7.0
254-55-6159,A,Odesa,Normal,Male,Beauty,21.12,3,3.168,66.528,2023-02-03,03:00,Credit card,63.36,4.761905,3.168,6.4
789-98-7356,C,Lviv,Member,Female,Sports,86.52,4,17.304,363.38399999999996,2023-02-03,04:00,Cash,346.08,4.761905,17.304,7.0
214-89-2708,A,Odesa,Member,Male,Home & Lifestyle,19.84,9,8.928,187.488,2023-02-03,05:00,Ewallet,178.56,4.761905,8.928,8.7
502-23-6578,A,Kyiv,Normal,Female,Electronics,18.64,9,8.388,176.148,2023-02-03,06:00,Cash,167.76,4.761905,8.388,4.9
902-38-6591,B,Odesa,Member,Male,Clothing,27.7,3,4.155,87.255,2023-02-03,07:00,Ewallet,83.1,4.761905,4.155,5.2
722-50-7783,A,Lviv,Normal,Male,Sports,70.53,1,3.5265000000000004,74.0565,2023-02-03,08:00,Ewallet,70.53,4.761905,3.5265000000000004,5.1
124-36-3052,B,Kyiv,Member,Male,Home & Lifestyle,91.35,4,18.27,383.66999999999996,2023-02-03,09:00,Ewallet,365.4,4.761905,18.27,6.4
138-66-5891,A,Lviv,Member,Male,Clothing,49.96,10,24.980000000000004,524.58,2023-02-03,10:00,Credit card,499.6,4.761905,24.980000000000004,6.8
462-14-8295,A,Kyiv,Member,Male,Home & Lifestyle,32.7,7,11.445000000000002,240.34500000000003,2023-02-03,11:00,Cash,228.90000000000003,4.761905,11.445000000000002,7.1
854-68-3674,C,Lviv,Normal,Female,Beauty,57.52,2,5.752000000000001,120.792,2023-02-03,12:00,Credit card,115.04,4.761905,5.752000000000001,4.5
178-32-2147,A,Kyiv,Normal,Male,Clothing,24.73,2,2.4730000000000003,51.933,2023-02-03,13:00,Ewallet,49.46,4.761905,2.4730000000000003,4.7
677-95-5538,A,Kyiv,Member,Female,Food & Beverages,52.42,2,5.242000000000001,110.08200000000001,2023-02-03,14:00,Cash,104.84,4.761905,5.242000000000001,4.3
779-92-5002,A,Kyiv,Member,Female,Sports,43.91,9,19.7595,414.94949999999994,2023-02-03,15:00,Cash,395.18999999999994,4.761905,19.7595,8.7
759-13-4509,A,Lviv,Member,Male,Electronics,19.46,7,6.811,143.031,2023-02-03,16:00,Cash,136.22,4.761905,6.811,6.2
673-55-7654,B,Odesa,Normal,Female,Sports,26.67,3,4.000500000000001,84.01050000000001,2023-02-03,17:00,Ewallet,80.01,4.761905,4.000500000000001,4.6
998-82-1110,A,Odesa,Member,Female,Beauty,89.08,4,17.816,374.13599999999997,2023-02-03,18:00,Credit card,356.32,4.761905,17.816,7.2
387-43-9315,B,Odesa,Member,Female,Food & Beverages,61.1,6,18.330000000000002,384.93,2023-02-03,19:00,Ewallet,366.6,4.761905,18.330000000000002,6.9
881-74-3715,A,Kyiv,Normal,Female,Electronics,69.17,9,31.1265,653.6564999999999,2023-02-03,20:00,Cash,622.53,4.761905,31.1265,4.7
488-82-7322,C,Kyiv,Normal,Male,Clothing,97.35,7,34.0725,715.5224999999999,2023-02-03,21:00,Credit card,681.4499999999999,4.761905,34.0725,6.6
306-83-9077,C,Kyiv,Member,Female,Food & Beverages,98.48,7,34.468,723.828,2023-02-03,22:00,Ewallet,689.36,4.761905,34.468,5.5
501-61-9222,B,Kyiv,Normal,Male,Beauty,61.36,7,21.476,450.996,2023-02-03,23:00,Ewallet,429.52,4.761905,21.476,4.5
496-70-9111,C,Lviv,Member,Female,Home & Lifestyle,28.61,5,7.152500000000001,150.20250000000001,2023-02-04,00:00,Ewallet,143.05,4.761905,7.152500000000001,7.7
846-67-1924,B,Lviv,Member,Female,Beauty,89.02,9,40.059,841.2389999999999,2023-02-04,01:00,Cash,801.18,4.761905,40.059,4.4
582-96-7610,C,Odesa,Member,Female,Electronics,49.98,10,24.99,524.79,2023-02-04,02:00,Cash,499.79999999999995,4.761905,24.99,6.4
213-96-8586,A,Kyiv,Member,Male,Food & Beverages,57.12,6,17.136,359.856,2023-02-04,03:00,Ewallet,342.71999999999997,4.761905,17.136,6.8
275-98-1447,A,Kyiv,Normal,Female,Electronics,74.37,9,33.4665,702.7965,2023-02-04,04:00,Cash,669.33,4.761905,33.4665,5.5
100-81-6944,B,Odesa,Member,Female,Home & Lifestyle,61.62,5,15.405,323.50499999999994,2023-02-04,05:00,Credit card,308.09999999999997,4.761905,15.405,7.1
605-18-7908,A,Odesa,Normal,Male,Electronics,92.62,9,41.679,875.259,2023-02-04,06:00,Credit card,833.58,4.761905,41.679,5.2
390-68-9836,C,Odesa,Normal,Male,Food & Beverages,16.56,4,3.312,69.55199999999999,2023-02-04,07:00,Ewallet,66.24,4.761905,3.312,6.8
580-92-4616,B,Lviv,Normal,Male,Sports,35.53,10,17.765,373.065,2023-02-04,08:00,Credit card,355.3,4.761905,17.765,5.5
709-66-4092,B,Lviv,Normal,Male,Home & Lifestyle,84.48,1,4.224,88.70400000000001,2023-02-04,09:00,Ewallet,84.48,4.761905,4.224,8.2
827-61-3126,A,Kyiv,Normal,Male,Home & Lifestyle,38.5,6,11.55,242.55,2023-02-04,10:00,Cash,231.0,4.761905,11.55,5.1
855-80-4016,A,Kyiv,Normal,Female,Home & Lifestyle,38.12,10,19.06,400.26,2023-02-04,11:00,Credit card,381.2,4.761905,19.06,8.8
357-83-3783,A,Lviv,Member,Male,Clothing,95.5,6,28.650000000000002,601.65,2023-02-04,12:00,Cash,573.0,4.761905,28.650000000000002,4.6
427-34-4843,A,Odesa,Normal,Male,Beauty,33.85,7,11.847500000000002,248.7975,2023-02-04,13:00,Cash,236.95000000000002,4.761905,11.847500000000002,6.9
361-65-8666,C,Kyiv,Normal,Male,Electronics,57.37,2,5.737,120.47699999999999,2023-02-04,14:00,Ewallet,114.74,4.761905,5.737,9.6
557-40-9923,C,Kyiv,Member,Male,Food & Beverages,96.76,10,48.38,1015.98,2023-02-04,15:00,Ewallet,967.6,4.761905,48.38,8.8
249-27-6821,B,Kyiv,Normal,Male,Electronics,15.12,7,5.292,111.13199999999999,2023-02-04,16:00,Credit card,105.83999999999999,4.761905,5.292,5.1
850-65-5803,B,Odesa,Normal,Female,Clothing,83.7,2,8.370000000000001,175.77,2023-02-04,17:00,Ewallet,167.4,4.761905,8.370000000000001,7.1
706-10-2559,B,Odesa,Normal,Male,Home & Lifestyle,55.39,2,5.539000000000001,116.319,2023-02-04,18:00,Cash,110.78,4.761905,5.539000000000001,4.7
171-54-8790,C,Kyiv,Normal,Female,Home & Lifestyle,97.99,8,39.196,823.116,2023-02-04,19:00,Cash,783.92,4.761905,39.196,5.4
173-28-3385,A,Odesa,Member,Female,Sports,88.76,9,39.94200000000001,838.782,2023-02-04,20:00,Cash,798.84,4.761905,39.94200000000001,6.2
301-29-4876,B,Lviv,Member,Male,Sports,62.1,2,6.210000000000001,130.41,2023-02-04,21:00,Credit card,124.2,4.761905,6.210000000000001,5.2
261-69-1825,A,Kyiv,Member,Female,Home & Lifestyle,22.41,2,2.241,47.061,2023-02-04,22:00,Credit card,44.82,4.761905,2.241,6.4
884-43-6367,A,Lviv,Normal,Male,Home & Lifestyle,66.9,6,20.070000000000004,421.47,2023-02-04,23:00,Ewallet,401.40000000000003,4.761905,20.070000000000004,6.9
463-55-7892,B,Lviv,Member,Male,Food & Beverages,83.25,10,41.625,874.125,2023-02-05,00:00,Ewallet,832.5,4.761905,41.625,4.9
259-46-6829,B,Odesa,Member,Female,Home & Lifestyle,21.3,2,2.1300000000000003,44.730000000000004,2023-02-05,01:00,Cash,42.6,4.761905,2.1300000000000003,6.2
358-32-7058,A,Kyiv,Normal,Female,Sports,41.94,5,10.485,220.185,2023-02-05,02:00,Credit card,209.7,4.761905,10.485,5.5
222-37-5687,C,Odesa,Member,Male,Electronics,41.98,3,6.297000000000001,132.237,2023-02-05,03:00,Credit card,125.94,4.761905,6.297000000000001,5.9
239-33-9458,C,Lviv,Member,Female,Food & Beverages,91.09,1,4.5545,95.64450000000001,2023-02-05,04:00,Credit card,91.09,4.761905,4.5545,9.2
164-80-5005,A,Kyiv,Member,Male,Beauty,21.04,5,5.26,110.46,2023-02-05,05:00,Ewallet,105.19999999999999,4.761905,5.26,7.1
520-14-4354,B,Lviv,Normal,Male,Sports,57.29,1,2.8645,60.1545,2023-02-05,06:00,Ewallet,57.29,4.761905,2.8645,6.2
543-53-1895,C,Odesa,Normal,Female,Clothing,88.36,10,44.18000000000001,927.78,2023-02-05,07:00,Cash,883.6,4.761905,44.18000000000001,4.6
232-44-9934,A,Lviv,Normal,Male,Sports,77.88,9,35.046,735.966,2023-02-05,08:00,Ewallet,700.92,4.761905,35.046,9.5
136-27-4890,A,Kyiv,Member,Male,Clothing,48.44,2,4.844,101.72399999999999,2023-02-05,09:00,Cash,96.88,4.761905,4.844,5.7
390-61-9727,A,Lviv,Member,Male,Beauty,31.9,2,3.19,66.99,2023-02-05,10:00,Credit card,63.8,4.761905,3.19,6.2
739-54-4348,C,Lviv,Normal,Female,Beauty,75.68,8,30.272000000000006,635.7120000000001,2023-02-05,11:00,Credit card,605.44,4.761905,30.272000000000006,7.4
182-86-5335,A,Odesa,Normal,Female,Food & Beverages,44.65,10,22.325000000000003,468.825,2023-02-05,12:00,Cash,446.5,4.761905,22.325000000000003,8.0
505-22-1135,C,Kyiv,Normal,Female,Clothing,57.62,1,2.8810000000000002,60.501,2023-02-05,13:00,Credit card,57.62,4.761905,2.8810000000000002,7.4
608-67-5379,A,Kyiv,Normal,Female,Home & Lifestyle,79.42,10,39.71000000000001,833.9100000000001,2023-02-05,14:00,Cash,794.2,4.761905,39.71000000000001,9.8
291-21-9624,B,Kyiv,Member,Female,Clothing,77.19,4,15.438,324.198,2023-02-05,15:00,Ewallet,308.76,4.761905,15.438,9.6
703-39-8228,B,Odesa,Normal,Male,Sports,17.09,5,4.2725,89.7225,2023-02-05,16:00,Credit card,85.45,4.761905,4.2725,5.5
483-66-8227,A,Kyiv,Member,Female,Sports,65.19,10,32.595,684.495,2023-02-05,17:00,Cash,651.9,4.761905,32.595,7.8
656-54-4206,C,Kyiv,Member,Female,Clothing,23.94,9,10.773000000000001,226.233,2023-02-05,18:00,Credit card,215.46,4.761905,10.773000000000001,4.2
686-26-8680,C,Lviv,Normal,Male,Home & Lifestyle,25.03,1,1.2515,26.2815,2023-02-05,19:00,Ewallet,25.03,4.761905,1.2515,7.3
257-80-5425,C,Odesa,Member,Male,Sports,99.03,10,49.515,1039.815,2023-02-05,20:00,Credit card,990.3,4.761905,49.515,8.3
562-47-3382,C,Odesa,Normal,Male,Beauty,45.79,8,18.316,384.63599999999997,2023-02-05,21:00,Cash,366.32,4.761905,18.316,6.4
656-50-3868,A,Odesa,Member,Female,Electronics,73.78,7,25.823000000000004,542.283,2023-02-05,22:00,Cash,516.46,4.761905,25.823000000000004,7.1
944-25-5532,A,Kyiv,Normal,Male,Beauty,15.37,10,7.685,161.385,2023-02-05,23:00,Ewallet,153.7,4.761905,7.685,8.7
272-88-1828,C,Lviv,Member,Male,Electronics,88.02,9,39.609,831.789,2023-02-06,00:00,Ewallet,792.18,4.761905,39.609,8.8
652-44-1057,C,Lviv,Member,Female,Sports,91.87,2,9.187000000000001,192.92700000000002,2023-02-06,01:00,Credit card,183.74,4.761905,9.187000000000001,9.5
659-66-4508,C,Odesa,Member,Female,Sports,70.99,1,3.5495,74.53949999999999,2023-02-06,02:00,Ewallet,70.99,4.761905,3.5495,9.5
523-39-3491,A,Kyiv,Normal,Female,Food & Beverages,17.28,9,7.776000000000001,163.29600000000002,2023-02-06,03:00,Cash,155.52,4.761905,7.776000000000001,6.8
137-11-7084,C,Odesa,Member,Male,Food & Beverages,55.14,9,24.813000000000002,521.073,2023-02-06,04:00,Credit card,496.26,4.761905,24.813000000000002,8.2
